timestamp_utc,spot_id,spot_label,status,status_since_utc,track_id,vehicle_type,confidence,dwell_seconds,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2026-06-27T10:53:23.092474+00:00,spot_1,Spot 1,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_2,Spot 2,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_3,Spot 3,Empty,2026-06-27T00:37:24.050772+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_4,Spot 4,Occupied,2026-06-27T10:52:23.381457+00:00,1575,car,0.42789602279663086,297,367.38165283203125,321.9509582519531,421.13232421875,367.9496765136719
2026-06-27T10:53:23.092474+00:00,spot_5,Spot 5,Empty,2026-06-27T03:14:21.690920+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_6,Spot 6,Empty,2026-06-26T23:46:21.558027+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_7,Spot 7,Empty,2026-06-27T02:09:23.182009+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_8,Spot 8,Empty,2026-06-26T22:55:32.382898+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_9,Spot 9,Empty,2026-06-26T22:56:22.284466+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_10,Spot 10,Empty,2026-06-27T01:03:24.918894+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_11,Spot 11,Empty,2026-06-26T22:51:22.903186+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_12,Spot 12,Empty,2026-06-27T03:12:32.233768+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_13,Spot 13,Empty,2026-06-26T22:29:21.464040+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_14,Spot 14,Empty,2026-06-26T21:45:23.085782+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_15,Spot 15,Empty,2026-06-27T02:27:21.137977+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_16,Spot 16,Empty,2026-06-27T00:15:23.219267+00:00,,,,,,,,
2026-06-27T10:53:23.092474+00:00,spot_17,Spot 17,Empty,2026-06-26T21:51:22.976823+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_1,Spot 1,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_2,Spot 2,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_3,Spot 3,Empty,2026-06-27T00:37:24.050772+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_4,Spot 4,Occupied,2026-06-27T10:52:23.381457+00:00,1575,car,0.43333616852760315,357,367.59332275390625,322.09393310546875,424.12957763671875,367.8074951171875
2026-06-27T10:54:22.392009+00:00,spot_5,Spot 5,Empty,2026-06-27T03:14:21.690920+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_6,Spot 6,Empty,2026-06-26T23:46:21.558027+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_7,Spot 7,Empty,2026-06-27T02:09:23.182009+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_8,Spot 8,Empty,2026-06-26T22:55:32.382898+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_9,Spot 9,Empty,2026-06-26T22:56:22.284466+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_10,Spot 10,Empty,2026-06-27T01:03:24.918894+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_11,Spot 11,Empty,2026-06-26T22:51:22.903186+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_12,Spot 12,Empty,2026-06-27T03:12:32.233768+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_13,Spot 13,Empty,2026-06-26T22:29:21.464040+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_14,Spot 14,Empty,2026-06-26T21:45:23.085782+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_15,Spot 15,Empty,2026-06-27T02:27:21.137977+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_16,Spot 16,Empty,2026-06-27T00:15:23.219267+00:00,,,,,,,,
2026-06-27T10:54:22.392009+00:00,spot_17,Spot 17,Empty,2026-06-26T21:51:22.976823+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_1,Spot 1,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_2,Spot 2,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_3,Spot 3,Empty,2026-06-27T00:37:24.050772+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_4,Spot 4,Occupied,2026-06-27T10:52:23.381457+00:00,1575,car,0.5870151519775391,417,367.5784912109375,323.1285400390625,423.442626953125,366.604248046875
2026-06-27T10:55:23.324016+00:00,spot_5,Spot 5,Empty,2026-06-27T03:14:21.690920+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_6,Spot 6,Empty,2026-06-26T23:46:21.558027+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_7,Spot 7,Empty,2026-06-27T02:09:23.182009+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_8,Spot 8,Empty,2026-06-26T22:55:32.382898+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_9,Spot 9,Empty,2026-06-26T22:56:22.284466+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_10,Spot 10,Empty,2026-06-27T01:03:24.918894+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_11,Spot 11,Empty,2026-06-26T22:51:22.903186+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_12,Spot 12,Empty,2026-06-27T03:12:32.233768+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_13,Spot 13,Empty,2026-06-26T22:29:21.464040+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_14,Spot 14,Empty,2026-06-26T21:45:23.085782+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_15,Spot 15,Empty,2026-06-27T02:27:21.137977+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_16,Spot 16,Empty,2026-06-27T00:15:23.219267+00:00,,,,,,,,
2026-06-27T10:55:23.324016+00:00,spot_17,Spot 17,Empty,2026-06-26T21:51:22.976823+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_1,Spot 1,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_2,Spot 2,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_3,Spot 3,Empty,2026-06-27T00:37:24.050772+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_4,Spot 4,Occupied,2026-06-27T10:52:23.381457+00:00,1575,car,0.43020346760749817,489,368.055419921875,321.511962890625,425.08251953125,367.27642822265625
2026-06-27T10:56:32.802289+00:00,spot_5,Spot 5,Empty,2026-06-27T03:14:21.690920+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_6,Spot 6,Empty,2026-06-26T23:46:21.558027+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_7,Spot 7,Empty,2026-06-27T02:09:23.182009+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_8,Spot 8,Empty,2026-06-26T22:55:32.382898+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_9,Spot 9,Empty,2026-06-26T22:56:22.284466+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_10,Spot 10,Empty,2026-06-27T01:03:24.918894+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_11,Spot 11,Empty,2026-06-26T22:51:22.903186+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_12,Spot 12,Empty,2026-06-27T03:12:32.233768+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_13,Spot 13,Empty,2026-06-26T22:29:21.464040+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_14,Spot 14,Empty,2026-06-26T21:45:23.085782+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_15,Spot 15,Empty,2026-06-27T02:27:21.137977+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_16,Spot 16,Empty,2026-06-27T00:15:23.219267+00:00,,,,,,,,
2026-06-27T10:56:32.802289+00:00,spot_17,Spot 17,Empty,2026-06-26T21:51:22.976823+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_1,Spot 1,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_2,Spot 2,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_3,Spot 3,Empty,2026-06-27T00:37:24.050772+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_4,Spot 4,Occupied,2026-06-27T10:52:23.381457+00:00,1575,car,0.43020346760749817,536,368.055419921875,321.511962890625,425.08251953125,367.27642822265625
2026-06-27T10:57:22.907036+00:00,spot_5,Spot 5,Empty,2026-06-27T03:14:21.690920+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_6,Spot 6,Empty,2026-06-26T23:46:21.558027+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_7,Spot 7,Empty,2026-06-27T02:09:23.182009+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_8,Spot 8,Empty,2026-06-26T22:55:32.382898+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_9,Spot 9,Empty,2026-06-26T22:56:22.284466+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_10,Spot 10,Empty,2026-06-27T01:03:24.918894+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_11,Spot 11,Empty,2026-06-26T22:51:22.903186+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_12,Spot 12,Empty,2026-06-27T03:12:32.233768+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_13,Spot 13,Empty,2026-06-26T22:29:21.464040+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_14,Spot 14,Empty,2026-06-26T21:45:23.085782+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_15,Spot 15,Empty,2026-06-27T02:27:21.137977+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_16,Spot 16,Empty,2026-06-27T00:15:23.219267+00:00,,,,,,,,
2026-06-27T10:57:22.907036+00:00,spot_17,Spot 17,Empty,2026-06-26T21:51:22.976823+00:00,,,,,,,,
2026-06-27T10:58:21.468106+00:00,spot_1,Spot 1,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:58:21.468106+00:00,spot_2,Spot 2,Empty,2026-06-27T01:12:22.931539+00:00,,,,,,,,
2026-06-27T10:58:21.468106+00:00,spot_3,Spot 3,Empty,2026-06-27T00:37:24.050772+00:00,,,,,,,,
2026-06-27T10:58:21.468106+00:00,spot_4,Spot 4,Occupied,2026-06-27T10:58:21.468106+00:00,1577,truck,0.39046791195869446,0,367.67584228515625,320.71612548828125,424.21881103515625,366.96966552734375
2026-06-27T10:58:21.468106+00:00,spot_5,Spot 5,Empty,2026-06-27T03:14:21.690920+00:00,,,,,,,,
2026-06-27T10:58:21.468106+00:00,spot_6,Spot 6,Empty,2026-06-26T23:46:21.558027+00:00,,,,,,,,
2026-06-27T10:58:21.468106+00:00,spot_7,Spot 7,Empty,2026-06-27T02:09:23.182009+00:00,,,,,,,,
2026-06-27T10:58:21.468106+00:00,spot_8,Spot 8,Empty,2026-06-26T22:55:32.382898+00:00,,,,,,,,
