timestamp_utc,spot_id,spot_label,status,status_since_utc,track_id,vehicle_type,confidence,dwell_seconds,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2026-06-30T18:10:18.462229+00:00,spot_1,Spot 1,Occupied,2026-06-30T18:10:18.462229+00:00,9,truck,0.37791725993156433,579,570.12939453125,312.38299560546875,615.520263671875,372.54241943359375
2026-06-30T18:10:18.462229+00:00,spot_2,Spot 2,Occupied,2026-06-30T18:00:49.121871+00:00,13,car,0.7830186486244202,579,508.0018310546875,315.1207275390625,557.0107421875,369.544921875
2026-06-30T18:10:18.462229+00:00,spot_3,Spot 3,Occupied,2026-06-30T18:00:49.121871+00:00,3,car,0.7599095702171326,579,446.82647705078125,319.00506591796875,499.4368896484375,363.15582275390625
2026-06-30T18:10:18.462229+00:00,spot_4,Spot 4,Occupied,2026-06-30T18:00:49.121871+00:00,4,car,0.8880610466003418,579,386.3859558105469,325.0748291015625,440.2741394042969,367.8372802734375
2026-06-30T18:10:18.462229+00:00,spot_5,Spot 5,Occupied,2026-06-30T18:07:51.177664+00:00,23,car,0.7093346118927002,159,326.79705810546875,325.2763977050781,389.161865234375,365.3292541503906
2026-06-30T18:10:18.462229+00:00,spot_6,Spot 6,Occupied,2026-06-30T18:07:51.177664+00:00,10,car,0.835101842880249,579,286.8590087890625,324.62408447265625,335.6680908203125,362.32305908203125
2026-06-30T18:10:18.462229+00:00,spot_7,Spot 7,Occupied,2026-06-30T18:00:49.121871+00:00,8,car,0.7535366415977478,579,241.47633361816406,320.3736572265625,303.3585205078125,359.3470458984375
2026-06-30T18:10:18.462229+00:00,spot_8,Spot 8,Occupied,2026-06-30T18:00:49.121871+00:00,1,car,0.7743528485298157,579,207.28208923339844,323.500732421875,251.20591735839844,354.919189453125
2026-06-30T18:10:18.462229+00:00,spot_9,Spot 9,Occupied,2026-06-30T18:10:18.462229+00:00,25,truck,0.46315354108810425,0,163.52984619140625,319.01373291015625,219.72711181640625,353.57000732421875
2026-06-30T18:10:18.462229+00:00,spot_10,Spot 10,Empty,2026-06-30T18:07:51.177664+00:00,,,,,,,,
2026-06-30T18:10:18.462229+00:00,spot_11,Spot 11,Empty,2026-06-30T18:09:07.878934+00:00,,,,,,,,
2026-06-30T18:10:18.462229+00:00,spot_12,Spot 12,Empty,2026-06-30T18:10:18.462229+00:00,,,,,,,,
2026-06-30T18:10:18.462229+00:00,spot_13,Spot 13,Empty,2026-06-30T18:04:29.611223+00:00,,,,,,,,
2026-06-30T18:10:18.462229+00:00,spot_14,Spot 14,Occupied,2026-06-30T18:09:07.878934+00:00,11,car,0.41798216104507446,579,47.2503776550293,310.74395751953125,88.90013122558594,331.53765869140625
2026-06-30T18:10:18.462229+00:00,spot_15,Spot 15,Empty,2026-06-30T17:47:16.207739+00:00,,,,,,,,
2026-06-30T18:10:18.462229+00:00,spot_16,Spot 16,Occupied,2026-06-30T18:09:07.878934+00:00,20,car,0.49558988213539124,230,23.336334228515625,309.1595458984375,48.3321533203125,327.7166748046875
2026-06-30T18:10:18.462229+00:00,spot_17,Spot 17,Empty,2026-06-29T20:35:45.676204+00:00,,,,,,,,
2026-06-30T18:11:31.457665+00:00,spot_1,Spot 1,Occupied,2026-06-30T18:10:18.462229+00:00,9,truck,0.5797845125198364,639,570.8742065429688,311.87445068359375,616.0643920898438,370.91693115234375
