timestamp_utc,spot_id,spot_label,status,status_since_utc,track_id,vehicle_type,confidence,dwell_seconds,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2026-06-29T17:22:23.050590+00:00,spot_1,Spot 1,Occupied,2026-06-29T17:13:46.069817+00:00,3279,car,0.8535299897193909,10544,564.2357177734375,316.44384765625,621.3436279296875,373.87744140625
2026-06-29T17:22:23.050590+00:00,spot_2,Spot 2,Occupied,2026-06-29T16:52:21.201958+00:00,3333,car,0.8291414380073547,6362,501.2554626464844,320.76605224609375,551.0628662109375,369.04620361328125
2026-06-29T17:22:23.050590+00:00,spot_3,Spot 3,Occupied,2026-06-29T17:07:23.977056+00:00,3430,car,0.5311022400856018,1080,442.7295837402344,326.66790771484375,481.7126770019531,366.29534912109375
2026-06-29T17:22:23.050590+00:00,spot_4,Spot 4,Occupied,2026-06-29T16:57:22.662909+00:00,3409,car,0.8036020398139954,2098,383.4832763671875,322.1788635253906,440.9720458984375,367.0602722167969
2026-06-29T17:22:23.050590+00:00,spot_5,Spot 5,Occupied,2026-06-29T17:21:30.652156+00:00,3423,truck,0.4211718738079071,1378,332.3824462890625,320.68609619140625,384.2962646484375,362.33148193359375
2026-06-29T17:22:23.050590+00:00,spot_6,Spot 6,Occupied,2026-06-29T17:22:23.050590+00:00,3395,car,0.8372148275375366,2580,257.86273193359375,331.88323974609375,323.12811279296875,374.46331787109375
2026-06-29T17:22:23.050590+00:00,spot_7,Spot 7,Empty,2026-06-29T17:22:23.050590+00:00,,,,,,,,
2026-06-29T17:22:23.050590+00:00,spot_8,Spot 8,Empty,2026-06-29T17:22:23.050590+00:00,,,,,,,,
2026-06-29T17:22:23.050590+00:00,spot_9,Spot 9,Occupied,2026-06-29T15:59:23.631871+00:00,3328,car,0.7788589596748352,6763,172.67416381835938,320.73992919921875,219.21157836914062,350.14813232421875
2026-06-29T17:22:23.050590+00:00,spot_10,Spot 10,Occupied,2026-06-29T16:45:22.990454+00:00,3352,car,0.7207388877868652,5221,149.6942138671875,318.43994140625,189.52792358398438,345.5938720703125
