timestamp_utc,spot_id,spot_label,status,status_since_utc,track_id,vehicle_type,confidence,dwell_seconds,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2026-07-13T09:18:47.758451+00:00,spot_1,Spot 1,Empty,2026-07-13T08:08:23.306378+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_2,Spot 2,Empty,2026-07-13T08:08:23.306409+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_3,Spot 3,Empty,2026-07-13T08:08:23.306417+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_4,Spot 4,Empty,2026-07-13T08:08:23.306423+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_5,Spot 5,Empty,2026-07-13T08:08:23.306428+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_6,Spot 6,Empty,2026-07-13T08:08:23.306434+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_7,Spot 7,Empty,2026-07-13T08:08:23.306439+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_8,Spot 8,Empty,2026-07-13T08:08:23.306444+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_9,Spot 9,Empty,2026-07-13T08:08:23.306449+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_10,Spot 10,Empty,2026-07-13T08:08:23.306455+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_11,Spot 11,Empty,2026-07-13T08:08:23.306460+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_12,Spot 12,Empty,2026-07-13T08:08:23.306466+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_13,Spot 13,Empty,2026-07-13T08:08:23.306470+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_14,Spot 14,Empty,2026-07-13T08:08:23.306475+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_15,Spot 15,Empty,2026-07-13T08:08:23.306480+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_16,Spot 16,Empty,2026-07-13T08:08:23.306485+00:00,,,,,,,,
2026-07-13T09:18:47.758451+00:00,spot_17,Spot 17,Empty,2026-07-13T08:08:23.306490+00:00,,,,,,,,
2026-07-13T09:20:05.874760+00:00,spot_1,Spot 1,Empty,2026-07-13T08:08:23.306378+00:00,,,,,,,,
2026-07-13T09:20:05.874760+00:00,spot_2,Spot 2,Empty,2026-07-13T08:08:23.306409+00:00,,,,,,,,
